,label,text,words
5613,1,a movie that at its best doesn't just make the most out of its characters' flaws but insists on the virtue of imperfection . ,24
5614,0,gooding and coburn are both oscar winners  a fact which  as you watch them clumsily mugging their way through snow dogs  seems inconceivable . ,24
5615,0,deliberately and devotedly constructed  far from heaven is too picture postcard perfect  too neat and new pin-like  too obviously a recreation to resonate . ,24
5616,1,the film's highlight is definitely its screenplay  both for the rhapsodic dialogue that jumps off the page  and for the memorable character creations . ,24
5617,0,it sticks rigidly to the paradigm  rarely permitting its characters more than two obvious dimensions and repeatedly placing them in contrived  well-worn situations . ,24
5618,0,like a bad improvisation exercise  the superficially written characters ramble on tediously about their lives  loves and the art they're struggling to create . ,24
5619,1,[chaiken's] talent lies in an evocative accurate observation of a distinctive milieu and in the lively convincing dialogue she creates for her characters . ,24
5620,1,though the film never veers from its comic course  its unintentional parallels might inadvertently evoke memories and emotions which are anything but humorous . ,24
5621,0,burns' fifth beer-soaked film feels in almost every possible way -- from the writing and direction to the soggy performances -- tossed off . ,24
5622,0,at first  the sight of a blind man directing a film is hilarious  but as the film goes on  the joke wears thin . ,24
5623,1,while i can't say it's on par with the first one stuart little 2 is a light fun cheese puff of a movie . ,24
5624,1,one of those rare exhilarating cinematic delights that gets even better in hindsight as you mull over its every nuance in your mind . ,24
5625,1,a somewhat crudely constructed but gripping questing look at a person so racked with self-loathing he becomes an enemy to his own race . ,24
5626,0,davis has energy  but she doesn't bother to make her heroine's book sound convincing  the gender-war ideas original  or the comic scenes fly . ,24
5627,0,the story the movie tells is of brian de palma's addiction to the junk-calorie suspense tropes that have all but ruined his career . ,24
5628,0,a kilted jackson is an unsettling sight  and indicative of his  if you will  out-of-kilter character  who rambles aimlessly through ill-conceived action pieces . ,24
5629,0,even in the summertime  the most restless young audience deserves the dignity of an action hero motivated by something more than franchise possibilities . ,24
5630,0,julie davis is the kathie lee gifford of film directors  sadly proving once again ego doesn't always go hand in hand with talent . ,24
5631,1,gosling creates a staggeringly compelling character  a young man whose sharp intellect is at the very root of his contradictory  self-hating  self-destructive ways . ,24
5632,1,high crimes steals so freely from other movies and combines enough disparate types of films that it can't help but engage an audience . ,24
5633,0,can't kick about the assembled talent and the russos show genuine promise as comic filmmakers . still  this thing feels flimsy and ephemeral . ,24
5634,1,despite its flaws . . . belinsky is still able to create an engaging story that keeps you guessing at almost every turn . ,24
5635,0,the secrets of time travel will have been discovered  indulged in and rejected as boring before i see this piece of crap again . ,24
5636,0,it seems to me the film is about the art of ripping people off without ever letting them consciously know you have done so,24
5637,1,as antonia is assimilated into this newfangled community  the film settles in and becomes compulsively watchable in a guilty-pleasure  daytime-drama sort of fashion . ,24
5638,0,this idea has lost its originality . . . and neither star appears very excited at rehashing what was basically a one-joke picture . ,24
5639,1,it's the cute frissons of discovery and humor between chaplin and kidman that keep this nicely wound clock not just ticking  but humming . ,24
5640,0,it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing  let alone funny . ,24
5641,0,watching the powerpuff girls movie  my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures . ,24
5642,0,the movie doesn't generate a lot of energy . it is dark  brooding and slow  and takes its central idea way too seriously . ,24
5643,1,by turns touching  raucously amusing  uncomfortable  and  yes  even sexy  never again is a welcome and heartwarming addition to the romantic comedy genre . ,24
5644,0,it is too bad that this likable movie isn't more accomplished . the actors try hard but come off too amateurish and awkward . ,24
5645,0,a gob of drivel so sickly sweet  even the eager consumers of moore's pasteurized ditties will retch it up like rancid cr�me br�l�e . ,24
5646,0,"the story is familiar from its many predecessors , like them  it eventually culminates in the not-exactly -stunning insight that crime doesn't pay . ",24
5647,0,with tiny little jokes and nary an original idea  this sappy ethnic sleeper proves that not only blockbusters pollute the summer movie pool . ,24
5648,1,angel presents events partly from the perspective of aurelie and christelle  and infuses the film with the sensibility of a particularly nightmarish fairytale . ,24
5649,1,combine the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why didn't hollywood think of this sooner ? ,24
5650,0,not one moment in the enterprise didn't make me want to lie down in a dark room with something cool to my brow . ,24
5651,1,michael moore has perfected the art of highly entertaining  self-aggrandizing  politically motivated documentary-making  and he's got as potent a topic as ever here . ,24
5652,1,a sweet  tender sermon about a 12-year-old welsh boy more curious about god than girls  who learns that believing in something does matter . ,24
5653,1,the inherent strength of the material as well as the integrity of the filmmakers gives this coming-of-age story restraint as well as warmth . ,24
5654,0,too intensely focused on the travails of being hal hartley to function as pastiche  no such thing is hartley's least accessible screed yet . ,24
5655,1,you walk out of the good girl with mixed emotions � disapproval of justine combined with a tinge of understanding for her actions . ,24
5656,0,the only upside to all of this unpleasantness is  given its labor day weekend upload  feardotcom should log a minimal number of hits . ,24
5657,1,it helps that lil bow wow . . . tones down his pint-sized gangsta act to play someone who resembles a real kid . ,24
5658,1,unlike most anime  whose most ardent fans outside japan seem to be introverted young men with fantasy fetishes  metropolis never seems hopelessly juvenile . ,24
5659,0,[a] boldly stroked  luridly coloured  uni-dimensional nonsense machine that strokes the eyeballs while it evaporates like so much crypt mist in the brain . ,24
5660,0,charlize chases kevin with a gun . courtney chases stuart with a cell phone . the sound of gunfire and cell phones ringing . ,24
5661,0,there are just too many characters saying too many clever things and getting into too many pointless situations . where's the movie here ? ,24
5662,0,there's surely something wrong with a comedy where the only belly laughs come from the selection of outtakes tacked onto the end credits . ,24
5663,1,a brilliant  absurd collection of vignettes that  in their own idiosyncratic way  sum up the strange horror of life in the new millennium . ,24
5664,0,certainly beautiful to look at  but its not very informative about its titular character and no more challenging than your average television biopic . ,24
5665,1,finds a way to tell a simple story perhaps the simplest story of all in a way that seems compelling and even original . ,24
5666,1,a moody multi-dimensional love story and sci-fi mystery solaris is a thought-provoking haunting film that allows the seeds of the imagination to germinate . ,24
5667,1,"tends to pile too many "" serious issues "" on its plate at times  yet remains fairly light  always entertaining  and smartly written . ",24
5668,0,it's not just the vampires that are damned in queen of the damned -- the viewers will feel they suffer the same fate . ,24
5669,1,captures all the longing  anguish and ache  the confusing sexual messages and the wish to be a part of that elusive adult world . ,24
5670,0, . . . about as exciting to watch as two last-place basketball teams playing one another on the final day of the season . ,24
5671,0,there's a disturbing 'great white hope' undertone to the other side of heaven that subtly undermines its message of christian love and compassion . ,24
5672,1,the combination of lightness and strictness in this instance gives italian for beginners an amiable aimlessness that keeps it from seeming predictably formulaic . ,24
5673,0,all the sensuality  all the eroticism of a good vampire tale has been  pardon the pun  sucked out and replaced by goth goofiness . ,24
5674,1,it's a hoot watching the rock chomp on jumbo ants  pull an arrow out of his back  and leap unscathed through raging fire ! ,24
5675,0,as exciting as all this exoticism might sound to the typical pax viewer  the rest of us will be lulled into a coma . ,24
5676,0,"the experience of going to a film festival is a rewarding one , the experiencing of sampling one through this movie is not . ",24
5677,1,maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass  then gasp for gas  verbal deportment . ,24
5678,1,if you're looking for an intelligent movie in which you can release your pent up anger  enough is just the ticket you need . ,24
5679,0,it's a thin notion  repetitively stretched out to feature length  awash in self-consciously flashy camera effects  droning house music and flat  flat dialogue . ,24
5680,1,[f]rom the performances and the cinematography to the outstanding soundtrack and unconventional narrative  the film is blazingly alive and admirable on many levels . ,24
5681,1,morton is a great actress portraying a complex character but morvern callar grows less compelling the farther it meanders from its shocking start . ,24
5682,1,a biopic about crane's life in the classic tradition but evolves into what has become of us all in the era of video . ,24
5683,1,as animation increasingly emphasizes the computer and the cool  this is a film that takes a stand in favor of tradition and warmth . ,24
5684,1,there are problems with this film that even 3 oscar winners can't overcome  but it's a nice girl-buddy movie once it gets rock-n-rolling . ,24
5685,0,this remake of lina wertmuller's 1975 eroti-comedy might just be the biggest husband-and-wife disaster since john and bo derek made the ridiculous bolero . ,24
5686,1,the film runs on equal parts of innocence and wisdom -- wisdom that comes with experience . it has fun being grown up . ,24
5687,1,spider-man is about growing strange hairs  getting a more mature body  and finding it necessary to hide new secretions from the parental units . ,24
5688,0,"this is a movie filled with unlikable  spiteful idiots , whether or not their friendship is salvaged makes no difference in the least . ",24
5689,1,a rude black comedy about the catalytic effect a holy fool has upon those around him in the cutthroat world of children's television . ,24
5690,0,helmer hudlin tries to make a hip comedy  but his dependence on slapstick defeats the possibility of creating a more darkly edged tome . ,24
5691,1,the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies . ,24
5692,0, . . . has its moments  but ultimately  its curmudgeon doesn't quite make the cut of being placed on any list of favorites . ,24
5693,0,collateral damage is  despite its alleged provocation post-9/11  an antique  in the end . as are its star  its attitude and its obliviousness . ,24
5694,0,for anyone who grew up on disney's 1950 treasure island  or remembers the 1934 victor fleming classic  this one feels like an impostor . ,24
5695,1,if a horror movie's primary goal is to frighten and disturb  then they works spectacularly well . . . a shiver-inducing  nerve-rattling ride . ,24
5696,1,sits uneasily as a horror picture . . . but finds surprising depth in its look at the binds of a small family . ,24
5697,1,it establishes its ominous mood and tension swiftly  and if the suspense never rises to a higher level  it is nevertheless maintained throughout . ,24
5698,0,everyone connected to this movie seems to be part of an insider clique  which tends to breed formulaic films rather than fresh ones . ,24
5699,0,'punch-drunk love is so convinced of its own brilliance that  if it were a person  you'd want to smash its face in . ',24
5700,1,the film sometimes flags . . . but there is enough secondary action to keep things moving along at a brisk  amusing pace . ,24
5701,1,the structure is simple  but in its own way  rabbit-proof fence is a quest story as grand as the lord of the rings . ,24
5702,0,caso voc� sinta necessidade de sair da sala antes do t�rmino da proje��o  n�o se preocupe : ningu�m lhe enviar� penas simbolizando covardia . ,24
5703,0,naipaul fans may be disappointed . those who are not acquainted with the author's work  on the other hand  may fall fast asleep . ,24
5704,0,despite its sincere acting  signs is just another unoriginal run of the mill sci-fi film with a flimsy ending and lots of hype . ,24
5705,1,the film fits into a genre that has been overexposed  redolent of a thousand cliches  and yet remains uniquely itself  vibrant with originality . ,24
5706,0,you'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy . ,24
5707,0,the weird thing about the santa clause 2  purportedly a children's movie  is that there is nothing in it to engage children emotionally . ,24
5708,1,a good documentary can make interesting a subject you thought would leave you cold . a case in point : doug pray's scratch . ,24
5709,0,"there's a reason the studio didn't offer an advance screening . "" the adventures of pluto nash "" is a big time stinker . ",24
5710,0,i guess it just goes to show that if you give a filmmaker an unlimited amount of phony blood  nothing good can happen . ,24
5711,0,static  repetitive  muddy and blurry  hey arnold ! would seem to have a lock on the title of ugliest movie of the year . ,24
5712,1,as expected sayles' smart wordplay and clever plot contrivances are as sharp as ever though they may be overshadowed by some strong performances . ,24
5713,0,the entire point of a shaggy dog story  of course  is that it goes nowhere  and this is classic nowheresville in every sense . ,24
5714,0,i think it was plato who said  'i think  therefore i know better than to rush to the theatre for this one . ',24
5715,1,is it a total success ? no . is it something any true film addict will want to check out ? you bet . ,24
5716,1,that the e-graveyard holds as many good ideas as bad is the cold comfort that chin's film serves up with style and empathy . ,24
5717,0,in old-fashioned screenwriting parlance  ms . shreve's novel proved too difficult a text to 'lick  ' despite the efforts of a first-rate cast . ,24
5718,0,what we get in feardotcom is more like something from a bad clive barker movie . in other words  it's badder than bad . ,24
5719,0,her film is like a beautiful food entr�e that isn't heated properly  so that it ends up a bit cold and relatively flavorless . ,24
5720,0,the sweetest thing is expressly for idiots who don't care what kind of sewage they shovel into their mental gullets to simulate sustenance . ,24
5721,1,spielberg's picture is smarter and subtler than [total recall and blade runner]  although its plot may prove too convoluted for fun-seeking summer audiences . ,24
5722,0,what could have been right at home as a nifty plot line in steven soderbergh's traffic fails to arrive at any satisfying destination . ,24
5723,1,the pleasures of super troopers may be fleeting but they'll register strongly with anybody who still retains a soft spot for precollegiate humor . ,24
5724,0,villeneuve spends too much time wallowing in bibi's generic angst ( there are a lot of shots of her gazing out windows ) . ,24
5725,1,for the first time in years de niro digs deep emotionally perhaps because he's been stirred by the powerful work of his co-stars . ,24
5726,1,a memorable experience that  like many of his works  presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill . ,24
5727,0,all too familiar . . . basically the sort of cautionary tale that was old when 'angels with dirty faces' appeared in 1938 . ,24
5728,1,the laser-projected paintings provide a spell-casting beauty while russell and dreyfus are a romantic pairing of hearts preciously exposed as history corners them . ,24
5729,1,director claude chabrol has become the master of innuendo . it is not what you see  it is what you think you see . ,24
5730,0,must-see viewing for anyone involved in the high-tech industry . others may find it migraine-inducing  despite moore's attempts at whimsy and spoon feeding . ,24
5731,0,somewhere in the middle  the film compels  as demme experiments he harvests a few movie moment gems  but the field of roughage dominates . ,24
5732,0,never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance . ,24
5733,0,lanie's professional success means she must be a failure at life  because she's driven by ambition and doesn't know how to have fun . ,24
5734,1,a strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a 10-course banquet . ,24
5735,1,"first and foremost . . . the reason to go see "" blue crush "" is the phenomenal  water-born cinematography by david hennings . ",24
5736,0,for all the charm of kevin kline and a story that puts old-fashioned values under the microscope  there's something creepy about this movie . ,24
5737,1,"stay clear of reminding yourself that it's a "" true story "" and you're likely to have one helluva time at the movies . ",24
5738,1,a highly spirited imaginative kid's movie that broaches neo-augustinian theology : is god stuck in heaven because he's afraid of his best-known creation ? ,24
5739,1,disney has always been hit-or-miss when bringing beloved kids' books to the screen . . . tuck everlasting is a little of both . ,24
5740,1,complex affecting and uniquely almod�var the film evokes strong emotions and pushes viewers to question their deepest notions of moral right and wrong . ,24
5741,1,a movie that reminds us of just how exciting and satisfying the fantasy cinema can be when it's approached with imagination and flair . ,24
5742,0,ms . phoenix is completely lacking in charm and charisma  and is unable to project either esther's initial anomie or her eventual awakening . ,24
5743,1,this is one of the rarest kinds of films : a family-oriented non-disney film that is actually funny without hitting below the belt . ,24
5744,1,el t�tulo no enga�a : la pel�cula narra una historia donde una mujer enfrentar� cierta realidad  y donde el sexo es . . . ,24
5745,1,this is a raw and disturbing tale that took five years to make and the trio's absorbing narrative is a heart-wrenching showcase indeed . ,24
5746,0,"even horror fans will most likely not find what they're seeking with trouble every day , the movie lacks both thrills and humor . ",24
5747,0,while this one gets off with a good natured warning  future lizard endeavors will need to adhere more closely to the laws of laughter,24
5748,0,elegantly crafted but emotionally cold  a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level . ,24
5749,0,this limp gender-bender-baller from a first-time director and rookie screenwriter steals wholesale from that 1982's tootsie  forgetting only to retain a single laugh . ,24
5750,0,this is a film tailor-made for those who when they were in high school would choose the cliff-notes over reading a full-length classic . ,24
5751,1,what's so striking about jolie's performance is that she never lets her character become a caricature -- not even with that radioactive hair . ,24
5752,0,sweet home alabama is one dumb movie  but its stupidity is so relentlessly harmless that it almost wins you over in the end . ,24
5753,0,viewing this underdramatized but overstated film is like watching a transcript of a therapy session brought to humdrum life by some freudian puppet . ,24
5754,1,though a touch too arthouse 101 in its poetic symbolism  heaven proves to be a good match of the sensibilities of two directors . ,24
5755,0,ringu is a disaster of a story  full of holes and completely lacking in chills . ignore the reputation  and ignore the film . ,24
5756,1,like kissing jessica stein  amy's orgasm has a key strength in its willingness to explore its principal characters with honesty  insight and humor . ,24
5757,0,children of the century  though well dressed and well made  ultimately falls prey to the contradiction that afflicts so many movies about writers . ,24
5758,0,if all of eight legged freaks was as entertaining as the final hour  i would have no problem giving it an unqualified recommendation . ,24
5759,0,the movie is obviously a labour of love so howard appears to have had free rein to be as pretentious as he wanted . ,24
5760,1,not since japanese filmmaker akira kurosawa's ran have the savagery of combat and the specter of death been visualized with such operatic grandeur . ,24
5761,0,aggressive self-glorification and a manipulative whitewash . stay for the credits and see a devastating comic impersonation by dustin hoffman that is revelatory . ,24
5762,0,scooby-doo doesn't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly  nickelodeon-esque kiddie flick . ,24
5763,0,though avary has done his best to make something out of ellis' nothing novel  in the end  his rules is barely worth following . ,24
5764,0,[toback's] fondness for fancy split-screen  stuttering editing and pompous references to wittgenstein and kirkegaard . . . blends uneasily with the titillating material . ,24
5765,1,a positively thrilling combination of ethnography and all the intrigue betrayal deceit and murder of a shakespearean tragedy or a juicy soap opera . ,24
5766,1,in its dry and forceful way it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land . ,24
5767,1,it must be the end of the world : the best film so far this year is a franchise sequel starring wesley snipes . ,24
5768,0,it's not helpful to listen to extremist name-calling  regardless of whether you think kissinger was a calculating fiend or just a slippery self-promoter . ,24
5769,1,you'll laugh at either the obviousness of it all or its stupidity or maybe even its inventiveness  but the point is  you'll laugh . ,24
5770,0,all the movie's narrative gymnastics can't disguise the fact that it's inauthentic at its core and that its story just isn't worth telling . ,24
5771,0,gussied up with so many distracting special effects and visual party tricks that it's not clear whether we're supposed to shriek or laugh . ,24
5772,0,one of those strained caper movies that's hardly any fun to watch and begins to vaporize from your memory minutes after it ends . ,24
5773,1,the weakest of the four harry potter books has been transformed into the stronger of the two films by the thinnest of margins . ,24
5774,0,it wants to be thought of as a subversive little indie film  but it has all the qualities of a modern situation comedy . ,24
5775,1,prancing his way through the tailor-made part of a male hooker approaching the end of his vitality jagger obviously relishes every self-mocking moment . ,24
5776,0,such a bad movie that its luckiest viewers will be seated next to one of those ignorant pinheads who talk throughout the show . ,24
5777,0,kids don't mind crappy movies as much as adults  provided there's lots of cute animals and clumsy people . 'snow dogs' has both . ,24
5778,0,it's sweet . . . but just a little bit too precious at the start and a little too familiar at the end . ,24
5779,1,thanks to confident filmmaking and a pair of fascinating performances  the way to that destination is a really special walk in the woods . ,24
5780,0,attal pushes too hard to make this a comedy or serious drama . he seems to want both  but succeeds in making neither . ,24
5781,0, . . . [a] strained comedy that jettisons all opportunities for rock to make his mark by serving up the usual chaotic nonsense . ,24
5782,0,it believes it's revealing some great human truths  when  in reality  it's churning ground that has long passed the point of being fertile . ,24
5783,0,the fourth in a series that i'll bet most parents had thought --hoped ! -- was a fad that had long since vanished . ,24
5784,0, . . . a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . ,24
5785,1,with few respites  marshall keeps the energy humming  and his edits  unlike those in moulin rouge  are crisp and purposeful without overdoing it . ,24
5786,0,a mawkish self-parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being . ,24
5787,1,films are made of little moments . changing lanes tries for more . it doesn't reach them  but the effort is gratefully received . ,24
5788,1,with an expressive face reminiscent of gong li and a vivid personality like zhang ziyi's  dong stakes out the emotional heart of happy . ,24
5789,0,adrift  bentley and hudson stare and sniffle  respectively  as ledger attempts  in vain  to prove that movie-star intensity can overcome bad hair design . ,24
5790,0,you expect more from director michael apted ( enigma ) and screenwriter nicholas kazan ( reversal of fortune ) than this cliche pileup . ,24
5791,0,it feels like very light errol morris  focusing on eccentricity but failing  ultimately  to make something bigger out of its scrapbook of oddballs . ,24
5792,0,[i]t's certainly laudable that the movie deals with hot-button issues in a comedic context  but barbershop isn't as funny as it should be . ,24
5793,0,places a slightly believable love triangle in a difficult-to-swallow setting  and then disappointingly moves the story into the realm of an improbable thriller . ,24
5794,0,shot perhaps 'artistically' with handheld cameras and apparently no movie lights by joaquin baca-asay  the low-budget production swings annoyingly between vertigo and opacity . ,24
5795,0,it just didn't mean much to me and played too skewed to ever get a hold on ( or be entertained by ) . ,24
5796,0,[davis] has a bright  chipper style that keeps things moving  while never quite managing to connect her wish-fulfilling characters to the human race . ,24
5797,1,anyone who welcomes a dash of the avant-garde fused with their humor should take pleasure in this crazed  joyous romp of a film . ,24
5798,0,on its icy face  the new film is a subzero version of monsters  inc .  without the latter's imagination  visual charm or texture . ,24
5799,1,there's really only one good idea in this movie but the director runs with it and presents it with an unforgettable visual panache . ,24
5800,0,statham employs an accent that i think is supposed to be an attempt at hardass american but sometimes just lapses into unhidden british . ,24
5801,0,it cannot be enjoyed  even on the level that one enjoys a bad slasher flick  primarily because it is dull . yes  dull . ,24
5802,0,instead of a balanced film that explains the zeitgeist that is the x games  we get a cinematic postcard that's superficial and unrealized . ,24
5803,1,an incredibly thoughtful  deeply meditative picture that neatly and effectively captures the debilitating grief felt in the immediate aftermath of the terrorist attacks . ,24
5804,0,"in the real world  an actor this uncharismatically beautiful would have a r�sum� loaded with credits like "" girl in bar #3 . "" ",24
5805,0,[two] fairly dull -- contrasting and interlocking stories about miserable scandinavian settlers in 18th-century canada  and yuppie sailboaters in the here and now . ,24
5806,1,"if it's unnerving suspense you're after -- you'll find it with ring  an indisputably spooky film , with a screenplay to die for . ",24
5807,0,[jackson and bledel] seem to have been picked not for their acting chops  but for their looks and appeal to the pre-teen crowd . ,24
5808,0,what is 100% missing here is a script of even the most elemental literacy  an inkling of genuine wit  and anything resembling acting . ,24
5809,0,though this rude and crude film does deliver a few gut-busting laughs  its digs at modern society are all things we've seen before . ,24
5810,0,there are few things more frustrating to a film buff than seeing an otherwise good movie marred beyond redemption by a disastrous ending . ,24
5811,0,swimfan  like fatal attraction  eventually goes overboard with a loony melodramatic denouement in which a high school swimming pool substitutes for a bathtub . ,24
5812,0,the more kevin costner rests on his pretty-boy laurels  the public is  regrettably  going to have tepid films like dragonfly tossed at them . ,24
5813,1,highlights are the terrific performances by christopher plummer as the prime villain and nathan lane as vincent crummles the eccentric theater company manager . ,24
5814,0,two big things are missing -- anything approaching a visceral kick  and anything approaching even a vague reason to sit through it all . ,24
5815,0,visually rather stunning  but ultimately a handsome-looking bore  the true creativity would have been to hide treasure planet entirely and completely reimagine it . ,24
5816,0,kung pow seems like some futile concoction that was developed hastily after oedekerk and his fellow moviemakers got through crashing a college keg party . ,25
5817,0,"an ambitious  serious film that manages to do virtually everything wrong , sitting through it is something akin to an act of cinematic penance . ",25
5818,0,hey arnold ! the movie is what happens when you blow up small potatoes to 10 times their natural size  and it ain't pretty . ,25
5819,0,an unholy mess  driven by the pathetic idea that if you shoot something on crummy-looking videotape  it must be labelled 'hip'  'innovative' and 'realistic' . ,25
5820,0,we started to wonder if � some unpaid intern had just typed 'chris rock  ' 'anthony hopkins' and 'terrorists' into some univac-like script machine . ,25
5821,0,bartlett's hero remains a reactive cipher  when opening the man's head and heart is the only imaginable reason for the film to be made . ,25
5822,1,even if you're an agnostic carnivore  you can enjoy much of jonah simply  and gratefully  as laugh-out-loud lunacy with a pronounced monty pythonesque flavor . ,25
5823,0,contrived  maudlin and cliche-ridden . . . if this sappy script was the best the contest received  those rejected must have been astronomically bad . ,25
5824,1,a serviceable euro-trash action extravaganza  with a decent sense of humor and plenty of things that go boom � handguns  bmws and seaside chateaus . ,25
5825,1,if cinema had been around to capture the chaos of france in the 1790's  one imagines the result would look like something like this . ,25
5826,1,if you can keep your eyes open amid all the blood and gore  you'll see del toro has brought unexpected gravity to blade ii . ,25
5827,0,"despite hoffman's best efforts  wilson remains a silent  lumpish cipher , his encounters reveal nothing about who he is or who he was before . ",25
5828,1,ramsay is clearly extraordinarily talented  and based on three short films and two features  here's betting her third feature will be something to behold . ,25
5829,0,it's difficult to imagine the process that produced such a script  but here's guessing that spray cheese and underarm noises played a crucial role . ,25
5830,0,costner's warm-milk persona is just as ill-fitting as shadyac's perfunctory directing chops  and some of the more overtly silly dialogue would sink laurence olivier . ,25
5831,0,lan yu is certainly a serviceable melodrama  but it doesn't even try for the greatness that happy together shoots for ( and misses ) . ,25
5832,1,the most brilliant work in this genre since the 1984 uncut version of sergio leone's flawed but staggering once upon a time in america . ,25
5833,0,a well-intentioned effort that's still too burdened by the actor's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility . ,25
5834,0,the picture seems uncertain whether it wants to be an acidic all-male all about eve or a lush  swooning melodrama in the intermezzo strain . ,25
5835,0,the film seems all but destined to pop up on a television screen in the background of a scene in a future quentin tarantino picture,25
5836,0,instead of using george and lucy's most obvious differences to ignite sparks  lawrence desperately looks elsewhere  seizing on george's haplessness and lucy's personality tics . ,25
5837,0,even if you feel like you've seen this movie a thousand times before  it is kind of enjoyable thanks mainly to belushi's easy-going likableness . ,25
5838,0,accuracy and realism are terrific  but if your film becomes boring  and your dialogue isn't smart  then you need to use more poetic license . ,25
5839,1,good actors have a radar for juicy roles -- there's a plethora of characters in this picture  and not one of them is flat . ,25
5840,1,i'll put it this way : if you're in the mood for a melodrama narrated by talking fish  this is the movie for you . ,25
5841,0,allegiance to chekhov  which director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard  is a particularly vexing handicap . ,25
5842,1,[fiji diver rusi vulakoro and the married couple howard and michelle hall] show us the world they love and make us love it  too . ,25
5843,0,while there's something intrinsically funny about sir anthony hopkins saying 'get in the car  bitch  ' this jerry bruckheimer production has little else to offer,25
5844,1," . . . hits every cliche we've come to expect  including the assumption that "" crazy "" people are innocent  childlike and inherently funny . ",25
5845,1,earnest  unsubtle and hollywood-predictable  green dragon is still a deeply moving effort to put a human face on the travail of thousands of vietnamese . ,25
5846,0,even those of a single digit age will be able to recognize that this story is too goofy . . . even for disney . ,25
5847,0,the acting is just fine  but there's not enough substance here to sustain interest for the full 90 minutes  especially with the weak payoff . ,25
5848,1,as allen's execution date closes in  the documentary gives an especially poignant portrait of her friendship with the never flagging legal investigator david presson . ,25
5849,0,sc2 is an autopilot hollywood concoction lacking in imagination and authentic christmas spirit  yet it's geared toward an audience full of masters of both . ,25
5850,0,it's easy to love robin tunney -- she's pretty and she can act -- but it gets harder and harder to understand her choices . ,25
5851,0,it's not so much a movie as a joint promotion for the national basketball association and teenaged rap and adolescent poster-boy lil' bow wow . ,25
5852,1,got a david lynch jones ? then you'd do well to check this one out because it's straight up twin peaks action . . . ,25
5853,0,i'm sure the filmmaker would disagree  but  honestly  i don't see the point . it's a visual rorschach test and i must have failed . ,25
5854,1,a coming-of-age tale from new zealand whose boozy languid air is balanced by a rich visual clarity and deeply felt performances across the board . ,25
5855,1,although the level of the comedy declines as the movie proceeds there's no denying the fun of watching de niro and crystal having fun . ,25
5856,0,the film might have been more satisfying if it had  in fact  been fleshed out a little more instead of going for easy smiles . ,25
5857,0,the film contains no good jokes  no good scenes  barely a moment when carvey's saturday night live-honed mimicry rises above the level of embarrassment . ,25
5858,1,all leather pants & augmented boobs  hawn is hilarious as she tries to resuscitate the fun-loving libertine lost somewhere inside the conservative  handbag-clutching sarandon . ,25
5859,0,de ayala is required to supply too much of the energy in a film that is  overall  far too staid for its subject matter . ,25
5860,1,swimming is above all about a young woman's face  and by casting an actress whose face projects that woman's doubts and yearnings  it succeeds . ,25
5861,1,it is a happy  heady jumble of thought and storytelling  an insane comic undertaking that ultimately coheres into a sane and breathtakingly creative film . ,25
5862,0,the stripped-down approach does give the film a certain timeless quality  but the measured pace and lack of dramatic inflection can also seem tedious . ,25
5863,0, . . . while the humor aspects of 'jason x' were far more entertaining than i had expected  everything else about the film tanks . ,25
5864,0,the movie is so resolutely cobbled together out of older movies that it even uses a totally unnecessary prologue  just because it seems obligatory . ,25
5865,1,upsetting and thought-provoking  the film has an odd purity that doesn't bring you into the characters so much as it has you study them . ,25
5866,1,frailty isn't as gory or explicit . but in its child-centered claustrophobic context it can be just as frightening and disturbing -- even punishing . ,25
5867,1,with the film's striking ending one realizes that we have a long way to go before we fully understand all the sexual permutations involved . ,25
5868,1,isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol's most intense psychological mysteries . ,25
5869,1,'like a child with an important message to tell . . . [skins'] faults are easy to forgive because the intentions are lofty . ',25
5870,1,high crimes knows the mistakes that bad movies make and is determined not to make them and maybe that is nobility of a sort . ,25
5871,1,those with an interest in new or singular sorts of film experiences will find what time is it there ? well worth the time . ,25
5872,0,�passable enough for a shoot-out in the o . k . court house of life type of flick . strictly middle of the road . ,25
