label,text,words
1,a wild ride with eight boarders from venice beach that was a deserved co-winner of the audience award for documentaries at the sundance film festival . ,26
1,"berry's saucy  full-bodied performance gives this aging series a much needed kick  making "" die another day "" one of the most entertaining bonds in years",26
0,"but buying into sham truths and routine "" indie "" filmmaking  freundlich has made just another safe movie . it's not horrible  just horribly mediocre . ",26
0,the film didn't convince me that calvin jr . 's barbershop represents some sort of beacon of hope in the middle of chicago's south side . ,26
1,the pleasures that it does afford may be enough to keep many moviegoers occupied amidst some of the more serious-minded concerns of other year-end movies . ,26
0,those eternally devoted to the insanity of black will have an intermittently good time . feel free to go get popcorn whenever he's not onscreen . ,26
0,it is a comedy that's not very funny and an action movie that is not very thrilling ( and an uneasy alliance  at that ) . ,26
1,a fine  rousing  g-rated family film  aimed mainly at little kids but with plenty of entertainment value to keep grown-ups from squirming in their seats . ,26
0,bean drops the ball too many times . . . hoping the nifty premise will create enough interest to make up for an unfocused screenplay . ,26
1,you won't believe much of it but you will laugh at the audacity at the who's who casting and the sheer insanity of it all . ,26
1,karmen moves like rhythm itself her lips chanting to the beat her long braided hair doing little to wipe away the jeweled beads of sweat . ,26
0,you would be better off investing in the worthy emi recording that serves as the soundtrack  or the home video of the 1992 malfitano-domingo production . ,26
1,payne constructs a hilarious ode to middle america and middle age with this unlikely odyssey  featuring a pathetic  endearing hero who is all too human . ,26
1,leading a double life in an american film only comes to no good  but not here . matters play out realistically if not always fairly . ,26
1,this surreal gilliam-esque film is also a troubling interpretation of ecclesiastes . a rewarding work of art for only the most patient and challenge-hungry moviegoers . ,26
0,starts out strongly before quickly losing its focus  point and purpose in a mess of mixed messages  over-blown drama and bruce willis with a scar . ,26
0,moretti plays giovanni  a psychiatrist who predictably finds it difficult to sustain interest in his profession after the family tragedy . too predictably  in fact . ,26
0,the issues are presented in such a lousy way  complete with some of the year's ( unintentionally ) funniest moments  that it's impossible to care . ,26
0,the inevitable double- and triple-crosses arise  but the only drama is in waiting to hear how john malkovich's reedy consigliere will pronounce his next line . ,26
0,enigma looks great  has solid acting and a neat premise . yet why it fails is a riddle wrapped in a mystery inside an enigma . ,26
1,not everything in this ambitious comic escapade works  but coppola  along with his sister  sofia  is a real filmmaker . it must be in the genes . ,27
0,perhaps the most annoying thing about who is cletis tout ? is that it's a crime movie made by someone who obviously knows nothing about crime . ,27
0,chaotic  self-indulgent and remarkably ugly to look at  it's . . . like a series of pretentiously awful student films strung together into one feature-length horror . ,27
0,contains a few big laughs but many more that graze the funny bone or miss it altogether  in part because the consciously dumbed-down approach wears thin . ,27
0,it's hard to quibble with a flick boasting this many genuine cackles  but notorious c . h . o . still feels like a promising work-in-progress . ,27
0, . . . if you're just in the mood for a fun -- but bad -- movie  you might want to catch freaks as a matinee . ,27
1,[reynolds] takes a classic story  casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch . ,27
0,if you pitch your expectations at an all time low  you could do worse than this oddly cheerful -- but not particularly funny -- body-switching farce . ,27
0," . . . instead go rent "" shakes the clown ""  a much funnier film with a similar theme and an equally great robin williams performance . ",27
1,the fact is that the screen is most alive when it seems most likely that broomfield's interviewees or even himself will not be for much longer . ,27
1,an effectively creepy fear-inducing ( not fear-reducing ) film from japanese director hideo nakata who takes the superstitious curse on chain letters and actually applies it . ,27
0,though harris is affecting at times  he cannot overcome the sense that pumpkin is a mere plot pawn for two directors with far less endearing disabilities . ,27
1,it's a cool event for the whole family . maybe not a classic  but a movie the kids will want to see over and over again . ,27
0,when the casting call for this movie went out  it must have read 'seeking anyone with acting ambition but no sense of pride or shame . ',27
0,this low-rent -- and even lower-wit -- rip-off of the farrelly brothers' oeuvre gets way too mushy -- and in a relatively short amount of time . ,27
0,to say that this vapid vehicle is downright doltish and uneventful is just as obvious as telling a country skunk that he has severe body odor . ,27
0,it's quite an achievement to set and shoot a movie at the cannes film festival and yet fail to capture its visual appeal or its atmosphere . ,27
0,if there's one thing this world needs less of  it's movies about college that are written and directed by people who couldn't pass an entrance exam . ,27
1,what makes how i killed my father compelling  besides its terrific performances  is fontaine's willingness to wander into the dark areas of parent-child relationships without flinching . ,27
0,isn't it a bit early in his career for director barry sonnenfeld to do a homage to himself ? and it's a lousy one at that . ,27
1,"the fourth "" pokemon "" is a diverting--if predictable--adventure suitable for a matinee  with a message that cautions children about disturbing the world's delicate ecological balance . ",27
1,a recent favourite at sundance this white-trash satire will inspire the affection of even those unlucky people who never owned a cassette of def leppard's pyromania . ,27
0,the notion of deleting emotion from people  even in an advanced prozac nation  is so insanely dysfunctional that the rampantly designed equilibrium becomes a concept doofus . ,27
1,jolting into charleston rhythms  the story has the sizzle of old news that has finally found the right vent ( accurate ? who cares ? ) . ,27
1,it takes this never-ending confusion and hatred puts a human face on it evokes shame among all who are party to it and even promotes understanding . ,27
0,once [kim] begins to overplay the shock tactics and bait-and-tackle metaphors  you may decide it's too high a price to pay for a shimmering picture postcard . ,27
0,less about shakespeare than the spawn of fools who saw quentin tarantino's handful of raucous gangster films and branched out into their own pseudo-witty copycat interpretations . ,27
1,could i have been more geeked when i heard that apollo 13 was going to be released in imax format ? in a word : no . ,27
0,seemingly a vehicle to showcase the canadian's inane ramblings  stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr . drew barrymore . ,27
0,a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed  but skeptics aren't likely to enter the theater . ,27
1,rouge is less about a superficial midlife crisis than it is about the need to stay in touch with your own skin  at 18 or 80 . ,27
1,a difficult absorbing film that manages to convey more substance despite its repetitions and inconsistencies than do most films than are far more pointed and clear . ,27
0,a chilly  remote  emotionally distant piece . . . so dull that its tagline should be : 'in space  no one can hear you snore . ',27
0,the filmmakers needed more emphasis on the storytelling and less on the glamorous machine that thrusts the audience into a future they won't much care about . ,27
0,it's absolutely amazing how first-time director kevin donovan managed to find something new to add to the canon of chan . make chan's action sequences boring . ,27
0,lisa rinzler's cinematography may be lovely  but love liza's tale itself virtually collapses into an inhalant blackout  maintaining consciousness just long enough to achieve callow pretension . ,27
1," . . . the gentle melding of drama and comedy makes "" what time is it there ? "" something the true film buff will enjoy . ",27
0,the man from elysian fields is a cold  bliss-less work that groans along thinking itself some important comment on how life throws us some beguiling curves . ,27
0,doesn't offer much besides glib soullessness  raunchy language and a series of brutal set pieces . . . that raise the bar on stylized screen violence . ,27
0,although it starts off so bad that you feel like running out screaming  it eventually works its way up to merely bad rather than painfully awful . ,27
1,this odd  distant portuguese import more or less borrows from bad lieutenant and les vampires  and comes up with a kind of art-house gay porn film . ,27
0,a muddy psychological thriller rife with miscalculations . it makes me say the obvious : abandon all hope of a good movie ye who enter here . ,27
0,trying to make head or tail of the story in the hip-hop indie snipes is enough to give you brain strain -- and the pay-off is negligible . ,28
1,[t]his beguiling belgian fable very much its own droll and delicate little film has some touching things to say about what is important in life and why . ,28
1,there are so few films about the plight of american indians in modern america that skins comes as a welcome  if downbeat  missive from a forgotten front . ,28
0,while glover  the irrepressible eccentric of river's edge  dead man and back to the future  is perfect casting for the role  he represents bartleby's main overall flaw . ,28
1,wonder  hope and magic can never escape the heart of the boy when the right movie comes along  especially if it begins with the name of star wars,28
0,lacks the visual flair and bouncing bravado that characterizes better hip-hop clips and is content to recycle images and characters that were already tired 10 years ago . ,28
0,"solaris is rigid and evasive in ways that soderbergh's best films  "" erin brockovich  "" "" out of sight "" and "" ocean's eleven  "" never were . ",28
0,it's all gratuitous before long  as if schwentke were fulfilling a gross-out quota for an anticipated audience demographic instead of shaping the material to fit the story . ,28
1,although fairly involving as far as it goes the film doesn't end up having much that is fresh to say about growing up catholic or really anything . ,28
1,suffice to say that after seeing this movie in imax form  you'll be more acquainted with the tiniest details of tom hanks' face than his wife is . ,28
1,the two leads  nearly perfect in their roles  bring a heart and reality that buoy the film  and at times  elevate it to a superior crime movie . ,28
0,k-19 may not hold a lot of water as a submarine epic  but it holds even less when it turns into an elegiacally soggy saving private ryanovich . ,28
0,yes  i have given this movie a rating of zero . but fans of the show should not consider this a diss . consider it 'perfection . ',28
0," "" analyze that "" is one of those crass  contrived sequels that not only fails on its own  but makes you second-guess your affection for the original . ",28
0,makes the same mistake as the music industry it criticizes  becoming so slick and watered-down it almost loses what made you love it in the first place . ,28
1,one of the best rock documentaries ever . wilco is a phenomenal band with such an engrossing story that will capture the minds and hearts of many . ,28
0,lacks the spirit of the previous two  and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck . ,28
0,sorvino makes the princess seem smug and cartoonish  and the film only really comes alive when poor hermocrates and leontine pathetically compare notes about their budding amours . ,28
0,the direction occasionally rises to the level of marginal competence  but for most of the film it is hard to tell who is chasing who or why . ,28
0,hey arnold ! the movie could have been made 40 years ago  and parents' appreciation of it may depend on whether they consider that a good thing . ,28
0,the movie's major and most devastating flaw is its reliance on formula  though  and it's quite enough to lessen the overall impact the movie could have had . ,28
1,the saigon of 1952 is an uneasy mix of sensual delights and simmering violence and the quiet american brings us right into the center of that world . ,28
0,aspires to the cracked lunacy of the adventures of buckaroo banzai  but thanks to an astonishingly witless script ends up more like the adventures of ford fairlane . ,28
0,completely creatively stillborn and executed in a manner that i'm not sure could be a single iota worse . . . a soulless hunk of exploitative garbage . ,28
1,defies logic  the laws of physics and almost anyone's willingness to believe in it . but darned if it doesn't also keep us riveted to our seats . ,28
1,eight legged freaks is clever and funny  is amused by its special effects  and leaves you feeling like you've seen a movie instead of an endless trailer . ,28
0,about amy's cuteness  amy's career success ( she's a best-selling writer of self-help books who can't help herself )  and amy's neuroses when it comes to men . ,28
0,'es en verdad una pena que mandoki est? realizando cintas tan malas desde hace alg?n tiempo  pues talento tiene  pero qui?n sabe d?nde lo tiene escondido . ',28
0,what could have been a pointed little chiller about the frightening seductiveness of new technology loses faith in its own viability and succumbs to joyless special-effects excess . ,28
0,as a movie  it never seems fresh and vital . it never plays as dramatic even when dramatic things happen to people . it labours as storytelling . ,28
1,chicago pode at? ser um filme divertido e cativante ( como ? )  mas acaba representando um passo que vai na dire??o contr?ria ? evolu??o dos musicais . ,28
0,demme gets a lot of flavor and spice into his charade remake  but he can't disguise that he's spiffing up leftovers that aren't so substantial or fresh . ,28
1,a mess when it comes to the characters and writing . . . but works its way underneath the skin like few movies have in recent memory . ,28
0,"when the first few villians are introduced as "" spider "" and "" snake "" you know you're in for a real winner  creativity at its peak . ",28
1,it's about as convincing as any other arnie musclefest  but has a little too much resonance with real world events and ultimately comes off as insultingly simplistic . ,28
0,hoffman waits too long to turn his movie in an unexpected direction  and even then his tone retains a genteel  prep-school quality that feels dusty and leatherbound . ,28
0,passion  lip-synching  tragedy  and lots of really really high notes . for me  this opera isn't a favorite  so it's a long time before the fat lady sings . ,29
0,lush and beautifully photographed ( somebody suggested the stills might make a nice coffee table book )  but ultimately you'll leave the theater wondering why these people mattered . ,29
1,it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he's been making for the last several years . ,29
0,unfortunately  a cast of competent performers from movies  television and the theater are cast adrift in various new york city locations with no unifying rhythm or visual style . ,29
0,in the wake of saving private ryan  black hawk down and we were soldiers  you are likely to be as heartily sick of mayhem as cage's war-weary marine . ,29
1,to call this one an eventual cult classic would be an understatement  and woe is the horror fan who opts to overlook this goofily endearing and well-lensed gorefest . ,29
0,the script feels as if it started to explore the obvious voyeuristic potential of 'hypertime' but then backed off when the producers saw the grosses for spy kids . ,29
0,a technically well-made suspenser . . . but its abrupt drop in iq points as it races to the finish line proves simply too discouraging to let slide . ,29
0,one of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time . ,29
0,unless you are in dire need of a diesel fix  there is no real reason to see it . wait for video -- and then don't rent it . ,29
1,a behind the scenes look at the training and dedication that goes into becoming a world-class fencer and the champion that's made a difference to nyc inner-city youth . ,29
0,despite the surface attractions -- conrad l . hall's cinematography will likely be nominated for an oscar next year -- there's something impressive and yet lacking about everything . ,29
1,a difficult but worthy film that bites off more than it can chew by linking the massacre of armenians in 1915 with some difficult relationships in the present . ,29
0, . . . this isn't even a movie we can enjoy as mild escapism it is one in which fear and frustration are provoked to intolerable levels . ,29
0,it's just disappointingly superficial -- a movie that has all the elements necessary to be a fascinating  involving character study  but never does more than scratch the surface . ,29
0,by the miserable standards to which the slasher genre has sunk  . . . actually pretty good . of course  by more objective measurements it's still quite bad . ,29
1,a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming  nonjudgmental kind of way -- to consider what we value in our daily lives . ,29
0,"with an unusual protagonist ( a kilt-wearing jackson ) and subject matter  the improbable "" formula 51 "" is somewhat entertaining  but it could have been much stronger . ",29
1,between the drama of cube ? s personal revelations regarding what the shop means in the big picture iconic characters gambol fluidly through the story with charming results . ,29
1,coral reef adventure is a heavyweight film that fights a good fight on behalf of the world's endangered reefs -- and it lets the pictures do the punching . ,29
0,the only way this supernatural snore-fest could give anyone a case of the frights is if they were put to sleep by the movie and had a nightmare . ,29
1,based on dave barry's popular book of the same name  the movie benefits from having a real writer plot out all of the characters' moves and overlapping story . ,29
1,it uses some of the figures from the real-life story to portray themselves in the film . the result is a powerful  naturally dramatic piece of low-budget filmmaking . ,29
0,much of the digitally altered footage appears jagged  as if filmed directly from a television monitor  while the extensive use of stock footage quickly becomes a tiresome clich? . ,29
0,like being trapped inside a huge video game  where exciting  inane images keep popping past your head and the same illogical things keep happening over and over again . ,29
0,full frontal  which opens today nationwide  could almost be classified as a movie-industry satire  but it lacks the generous inclusiveness that is the genre's definitive  if disingenuous  feature . ,29
0,frankly  it's pretty stupid . i had more fun with ben stiller's zoolander  which i thought was rather clever . but there's plenty to offend everyone . . . ,29
0,there's no emotional pulse to solaris . with an emotional sterility to match its outer space setting  soderbergh's spectacular swing for the fence yields only a spectacular whiff . ,29
0,the story is so light and sugary that were it a macy's thanksgiving day parade balloon  extra heavy-duty ropes would be needed to keep it from floating away . ,29
1,munch's screenplay is tenderly observant of his characters . he watches them as they float within the seas of their personalities . his scenes are short and often unexpected . ,30
0,it's provocative stuff  but the speculative effort is hampered by taylor's cartoonish performance and the film's ill-considered notion that hitler's destiny was shaped by the most random of chances . ,30
1,the film delivers not just the full assault of reno's immense wit and insight but a time travel back to what it felt like during those unforgettably uncertain days . ,30
1,"but tongue-in-cheek preposterousness has always been part of for the most part wilde's droll whimsy helps "" being earnest "" overcome its weaknesses and parker's creative interference . . . ",30
1,it might be tempting to regard mr . andrew and his collaborators as oddballs but mr . earnhart's quizzical charming movie allows us to see them finally as artists . ,30
0,this is an egotistical endeavor from the daughter of horror director dario argento ( a producer here )  but her raw performance and utter fearlessness make it strangely magnetic . ,30
0,too stupid to be satire  too obviously hateful to be classified otherwise  frank novak's irritating slice of lumpen life is as reliably soul-killing as its title is nearly meaningless . ,30
1,the appearance of treebeard and gollum's expanded role will either have you loving what you're seeing or rolling your eyes . i loved it ! gollum's 'performance' is incredible ! ,30
1,the strength of the film comes not from any cinematic razzle-dazzle but from its recovery of an historical episode that  in the simple telling  proves simultaneously harrowing and uplifting . ,30
1,montias . . . pumps a lot of energy into his nicely nuanced narrative and surrounds himself with a cast of quirky -- but not stereotyped -- street characters . ,30
0," "" the time machine "" is a movie that has no interest in itself . it doesn't believe in itself  it has no sense of humor?it's just plain bored . ",30
0,the origin story is well told  and the characters will not disappoint anyone who values the original comic books . it's in the action scenes that things fall apart . ,30
1,in its treatment of the dehumanizing and ego-destroying process of unemployment  time out offers an exploration that is more accurate than anything i have seen in an american film . ,30
0,not exaggerated enough to be a parody of gross-out flicks  college flicks  or even flicks in general . it merely indulges in the worst elements of all of them . ,30
0,the x potion gives the quickly named blossom  bubbles and buttercup supernatural powers that include extraordinary strength and laser-beam eyes  which unfortunately don't enable them to discern flimsy screenplays . ,30
0,returning aggressively to his formula of dimwitted comedy and even dimmer characters  sandler  who also executive produces  has made a film that makes previous vehicles look smart and sassy . ,30
1,there are some movies that hit you from the first scene and you know it's going to be a trip . igby goes down is one of those movies . ,30
1,it's up to you to decide whether to admire these people's dedication to their cause or be repelled by their dogmatism  manipulativeness and narrow  fearful view of american life . ,30
0,this is the kind of movie where people who have never picked a lock do so easily after a few tries and become expert fighters after a few weeks . ,30
1,like an episode of mtv's undressed  with 20 times the creativity but without any more substance . . . indulgently entertaining but could have and should have been deeper . ,30
0,"unfortunately  kapur modernizes a . e . w . mason's story to suit the sensibilities of a young american  a decision that plucks "" the four feathers "" bare . ",30
0,a 94-minute travesty of unparalleled proportions  writer-director parker seems to go out of his way to turn the legendary wit's classic mistaken identity farce into brutally labored and unfunny hokum . ,31
0,rymer doesn't trust laughs -- and doesn't conjure proper respect for followers of the whole dead-undead genre  who deserve more from a vampire pic than a few shrieky special effects . ,31
1,the film's almost unbearable portrait of sadness and grief transcends its specific story to speak to the ways in which need history and presumption tangle and sometimes destroy blood ties . ,31
1,what's so fun about this silly outrageous ingenious thriller is the director's talent . watching a brian depalma movie is like watching an alfred hitchcock movie after drinking twelve beers . ,31
0,there's too much forced drama in this wildly uneven movie  about a young man's battle with his inescapable past and uncertain future in a very shapable but largely unfulfilling present . ,31
0,a very familiar tale  one that's been told by countless filmmakers about italian-  chinese-  irish-  latin-  indian-  russian- and other hyphenate american young men struggling to balance conflicting cultural messages . ,31
0,further sad evidence that tom tykwer  director of the resonant and sense-spinning run lola run  has turned out to be a one-trick pony -- a maker of softheaded metaphysical claptrap . ,31
0,confuses its message with an ultimate desire to please  and contorting itself into an idea of expectation is the last thing any of these three actresses  nor their characters  deserve . ,31
1,so refreshingly incisive is grant that for the first time he'll probably appeal more to guys than to their girlfriends who drag them to this movie for the hugh factor . ,31
0,it made me realize that we really haven't had a good cheesy b-movie playing in theaters since . . . well . . . since last week's reign of fire . ,31
1,as an introduction to the man's theories and influence derrida is all but useless as a portrait of the artist as an endlessly inquisitive old man however it's invaluable . ,31
1, ( a ) hollywood sheen bedevils the film from the very beginning . . . ( but ) lohman's moist deeply emotional eyes shine through this bogus veneer . . . ,31
1,franco is an excellent choice for the walled-off but combustible hustler  but he does not give the transcendent performance sonny needs to overcome gaps in character development and story logic . ,31
0,by the time the plot grinds itself out in increasingly incoherent fashion  you might be wishing for a watch that makes time go faster rather than the other way around . ,31
1,sure  it's contrived and predictable  but its performances are so well tuned that the film comes off winningly  even though it's never as solid as you want it to be . ,31
0,in the not-too-distant future  movies like ghost ship will be used as analgesic balm for overstimulated minds . right now  they're merely signposts marking the slow  lingering death of imagination . ,31
0,like so many other allegedly scary movies  it gets so tangled up in the twist that it chokes the energy right out of the very audience it seeks to frighten . ,31
0,however clever nelson has been in providing variation within the confines of her structure and staging  the question remains whether this should  indeed  have been presented as a theatrical release . ,31
0,i'm all for the mentally challenged getting their fair shot in the movie business  but surely it doesn't have to be as a collection of keening and self-mutilating sideshow geeks . ,31
1,[stephen] earnhart's film is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones they currently have . ,31
1,it's both degrading and strangely liberating to see people working so hard at leading lives of sexy intrigue  only to be revealed by the dispassionate gantz brothers as ordinary  pasty lumpen . ,32
0,goldbacher draws on an elegant visual sense and a talent for easy  seductive pacing . . . but she and writing partner laurence coriat don't manage an equally assured narrative coinage . ,32
0,if you're not fans of the adventues of steve and terri  you should avoid this like the dreaded king brown snake . personally  i'd rather watch them on the animal planet . ,32
1,while mcfarlane's animation lifts the film firmly above the level of other coming-of-age films . . . it's also so jarring that it's hard to get back into the boys' story . ,32
1,another in a long line of ultra-violent war movies  this one is not quite what it could have been as a film  but the story and theme make up for it . ,32
1,while tattoo borrows heavily from both seven and the silence of the lambs  it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . ,32
0,one of the more glaring signs of this movie's servitude to its superstar is the way it skirts around any scenes that might have required genuine acting from ms . spears . ,32
0,a sensual performance from abbass buoys the flimsy story  but her inner journey is largely unexplored and we're left wondering about this exotic-looking woman whose emotional depths are only hinted at . ,32
1,ramsay as in ratcatcher remains a filmmaker with an acid viewpoint and a real gift for teasing chilly poetry out of lives and settings that might otherwise seem drab and sordid . ,32
1,an old-fashioned drama of substance about a teacher's slide down the slippery slope of dishonesty after an encounter with the rich and the powerful who have nothing but disdain for virtue . ,32
1,although olivier assayas' elegantly appointed period drama seems  at times  padded with incident in the way of a too-conscientious adaptation . . . its three-hour running time plays closer to two . ,32
1,' . . . mafia rap stars and hood rats butt their ugly heads in a regurgitation of cinematic violence that gives brutal birth to an unlikely but likable hero . ',32
0,"amidst the action  the script carries arnold ( and the viewers ) into the forbidden zone of sympathizing with terrorist motivations by presenting the "" other side of the story . "" ",32
1,in the pianist polanski is saying what he has long wanted to say confronting the roots of his own preoccupations and obsessions and he allows nothing to get in the way . ,32
0,writer/director john mckay ignites some charming chemistry between kate and jed but  when he veers into sodden melodrama  punctuated by violins  it's disastrous and kate's jealous female friends become downright despicable . ,32
1,the story line may be 127 years old  but el crimen del padre amaro . . . couldn't be more timely in its despairing vision of corruption within the catholic establishment . ,32
0,the film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based 'drama  ' but the emphasis on the latter leaves blue crush waterlogged . ,32
0,j . lo will earn her share of the holiday box office pie  although this movie makes one thing perfectly clear : she's a pretty woman  but she's no working girl . ,32
1,like many western action films  this thriller is too loud and thoroughly overbearing  but its heartfelt concern about north korea's recent past and south korea's future adds a much needed moral weight . ,33
1,if there's nothing fresh about wannabes which was written by mr . demeo who produced and directed the film with charles a . addessi much of the time the movie feels authentic . ,33
1,clint eastwood's blood work is a lot like a well-made pb& j sandwich : familiar  fairly uneventful and boasting no real surprises ? but still quite tasty and inviting all the same . ,33
0,the thought of watching this film with an audience full of teenagers fixating on its body humour and reinforcement of stereotypes ( of which they'll get plenty ) fills me with revulsion . ,33
0," . . . the good and different idea [of middle-aged romance] is not handled well and  except for the fine star performances  there is little else to recommend "" never again . "" ",33
0,it's been 20 years since 48 hrs . made eddie murphy a movie star and the man hasn't aged a day . but his showboating wise-cracker stock persona sure is getting old . ,33
0,an acceptable way to pass a little over an hour with moviegoers ages 8-10  but it's unlikely to inspire anything more than a visit to mcdonald's  let alone some savvy street activism . ,33
1, . . . is funny in the way that makes you ache with sadness ( the way chekhov is funny )  profound without ever being self-important  warm without ever succumbing to sentimentality . ,33
0,a boring  pretentious muddle that uses a sensational  real-life 19th-century crime as a metaphor for -- well  i'm not exactly sure what -- and has all the dramatic weight of a raindrop . ,33
1,"the rock is destined to be the 21st century's new "" conan "" and that he's going to make a splash even greater than arnold schwarzenegger jean-claud van damme or steven segal . ",33
0,holland lets things peter out midway  but it's notably better acted -- and far less crass - than some other recent efforts in the burgeoning genre of films about black urban professionals . ,33
1,old people will love this movie and i mean that in the nicest possible way : last orders will touch the heart of anyone old enough to have earned a 50-year friendship . ,33
0,in a big corner office in hell  satan is throwing up his hands in surrender  is firing his r&d people  and has decided he will just screen the master of disguise 24/7 . ,33
1,muccino  who directed from his own screenplay  is a canny crowd pleaser  and the last kiss . . . provides more than enough sentimental catharsis for a satisfying evening at the multiplex . ,33
1,an exceedingly clever piece of cinema . another great ?what you don't see' is much more terrifying than what you do see thriller coupled with some arresting effects incandescent tones and stupendous performances,33
1,time changer may not be the most memorable cinema session but its profound self-evaluation message about our fragile existence and the absence of spiritual guidance should at least invade an abundance of mindsets,33
1,this is a film brimming with detail and nuance and one that speaks volumes about the ability of the human spirit to find solace in events that could easily crush it forever . ,33
0,feels like the work of an artist who is simply tired -- of fighting the same fights  of putting the weight of the world on his shoulders  of playing with narrative form . ,33
1,romanek's themes are every bit as distinctive as his visuals . beyond the cleverness  the weirdness and the pristine camerawork  one hour photo is a sobering meditation on why we take pictures . ,33
0,the tale of tok ( andy lau )  a sleek sociopath on the trail of o ( takashi sorimachi )  the most legendary of asian hitmen  is too scattershot to take hold . ,33
1,taken outside the context of the current political climate ( see : terrorists are more evil than ever ! )  the sum of all fears is simply a well-made and satisfying thriller . ,33
0,the town has kind of an authentic feel  but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial . ,33
1,at the end when the now computerized yoda finally reveals his martial artistry the film ascends to a kinetic life so teeming that even cranky adults may rediscover the quivering kid inside . ,33
0,"with zoe clarke-williams's lackluster thriller "" new best friend ""  who needs enemies ? just another generic drama that has nothing going for it other than its exploitive array of obligatory cheap thrills . ",34
0, it feels like an after-school special gussied up with some fancy special effects  and watching its rote plot points connect is about as exciting as gazing at an egg timer for 93 minutes . ,34
1,it has a caffeinated  sloppy brilliance  sparkling with ideas you wish had been developed with more care  but animated by an energy that puts the dutiful efforts of more disciplined grade-grubbers to shame . ,34
0,pretension  in its own way  is a form of bravery . for this reason and this reason only -- the power of its own steadfast  hoity-toity convictions -- chelsea walls deserves a medal . ,34
1,kaufman and jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing . ,34
1,what [denis] accomplishes in his chilling  unnerving film is a double portrait of two young women whose lives were as claustrophic  suffocating and chilly as the attics to which they were inevitably consigned . ,34
1,over the years  hollywood has crafted a solid formula for successful animated movies  and ice age only improves on it  with terrific computer graphics  inventive action sequences and a droll sense of humor . ,34
1,writer/director walter hill is in his hypermasculine element here  once again able to inject some real vitality and even art into a pulpy concept that  in many other hands would be completely forgettable . ,34
0,wasabi is slight fare indeed  with the entire project having the feel of something tossed off quickly ( like one of hubert's punches )  but it should go down smoothly enough with popcorn . ,34
0,a man leaving the screening said the film was better than saving private ryan . he may have meant the internet short saving ryan's privates . but windtalkers doesn't beat that one  either . ,34
1,if the film's vision of sport as a secular religion is a bit cloying  its through-line of family and community is heartening in the same way that each season marks a new start . ,34
0,somehow we're meant to buy that this doting mother would shun her kids  travel to one of the most dangerous parts of the world  don fatigues and become g . i . jane . ,34
1,gambling and throwing a basketball game for money isn't a new plot -- in fact toback himself used it in black and white . but toback's deranged immediacy makes it seem fresh again . ,34
1,a coming-of-age film that avoids the cartoonish clich?s and sneering humor of the genre as it provides a fresh view of an old type -- the uncertain girl on the brink of womanhood . ,34
1,director chris wedge and screenwriters michael berg  michael j . wilson and peter ackerman create some episodes that rival vintage looney tunes for the most creative mayhem in a brief amount of time . ,34
0,the biggest problem i have ( other than the very sluggish pace ) is we never really see her esther blossom as an actress  even though her talent is supposed to be growing . ,34
1,offers an unusual opportunity to observe the inequities in the death penalty not just the inherent immorality but also the haphazard administration of it and public misperception of how the whole thing works . ,34
0,the movie is a desperate miscalculation . it gives poor dana carvey nothing to do that is really funny  and then expects us to laugh because he acts so goofy all the time . ,34
0,i felt sad for lise not so much because of what happens as because she was captured by this movie when she obviously belongs in something lighter and sunnier  by rohmer  for example . ,34
0,every so often a film comes along that is so insanely stupid  so awful in so many ways that watching it leaves you giddy . half past dead is just such an achievement . ,34
0,anyone who wants to start writing screenplays can just follow the same blueprint from hundreds of other films  sell it to the highest bidder and walk away without anyone truly knowing your identity . ,34
0, . . . blade ii is still top-heavy with blazing guns  cheatfully filmed martial arts  disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves . ,35
0,the premise is in extremely bad taste  and the film's supposed insights are so poorly thought-out and substance-free that even a high school senior taking his or her first psychology class could dismiss them . ,35
0,this is a remake by the numbers  linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie . ,35
0,the biggest problem with roger avary's uproar against the mpaa is that  even in all its director's cut glory  he's made a film that's barely shocking  barely interesting and most of all  barely anything . ,35
0,the overall feel of the film is pretty cheesy  but there's still a real sense that the star trek tradition has been honored as best it can  given the embarrassing script and weak direction . ,35
0,the premise for this kegger comedy probably sounded brilliant four six-packs and a pitcher of margaritas in  but the film must have been written . . . in the thrall of a vicious hangover . ,35
1,parker holds true to wilde's own vision of a pure comedy with absolutely no meaning and no desire to be anything but a polished sophisticated entertainment that is in love with its own cleverness . ,35
